,q,shat,beta,gamma_exb,electron_dens_gradient,electron_nu,betaprime,electron_temp_gradient,deuterium_temp_gradient,isapar,isbpar,psi_n,shift,delta,deltaprime,kappa,kappaprime,electron_nu.1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,betaprime_correct,IBMgr
108,4.162923487,0.808420269,0.001345919,0.048351923,1.1988691,0.000327117,-0.048737451,1.794946735,2.016318044,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.008499115671638746,-0.017516930746379177
109,3.480836913,1.040560194,0.001046735,0.098132936,0.903305928,0.000429123,-0.045416921,0.252722759,1.129681403,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0034080312984525085,-0.035229734498695424
110,4.523669152,0.770812971,0.012113247,0.052057756,0.490660583,0.000331258,-0.082198642,0.877683722,1.42893316,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0405922358524721,-0.013875787394796031
111,4.073287375,0.543551991,0.005795798,0.044688591,0.557568594,0.000500651,-0.028255917,1.928648057,1.655426529,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.027657451750161745,-0.01064783674186755
112,3.717619934,0.950762862,0.00343831,0.070388026,0.699915253,0.000406645,-0.019569056,1.291607708,1.258470106,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.013802433283708136,-0.02202166465521933
113,4.390622961,1.180633066,0.012832718,0.00148613,0.966547637,0.000505293,-0.045514602,1.925803449,2.389752047,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0816034916414228,-0.029202525678911764
114,4.046177734,0.858936223,0.001977602,0.086924359,1.136641976,0.000472838,-0.059410696,1.657550549,1.888684074,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.01170543154401451,-0.017667117233432766
115,3.950694735,0.900964456,0.004155863,0.083722398,0.577871582,0.000320944,-0.043125175,0.407880977,1.532694285,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.01315630599725113,-0.018491353098206584
116,3.630309029,0.543079966,0.009034717,0.050698246,0.520418504,0.000498981,-0.087424696,2.207897266,2.151710711,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04958536968473182,-0.013357426440725764
117,4.270511137,0.840058967,0.016077251,0.070759736,1.160251433,0.000513209,-0.063547167,2.053088666,1.926095533,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.10291334171130093,-0.03789395293994561
118,4.549868394,0.768605531,0.015873199,0.091410961,0.541528861,0.000494583,-0.085243343,0.260907122,0.29160128,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.026396535945924678,-0.010011967719064723
119,4.504313402,0.807983017,0.004935184,0.012332188,0.873294256,0.000440142,-0.030190816,1.956212708,2.70630278,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03221103110524441,-0.011034613364706312
120,4.835263009,0.79079629,0.013870427,0.060750865,0.844290521,0.000401478,-0.059906052,2.123322802,2.699864491,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09193753842712542,-0.035140963217849985
121,4.360242612,1.005061956,0.015679418,0.074386412,0.712274599,0.000480031,-0.040616038,1.308674863,1.374362257,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06548042922958223,-0.02277148889003794
122,4.847525808,0.605294945,0.015223592,0.010986751,0.673996339,0.000353028,-0.068194378,0.854465834,1.362965237,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05529827777493547,-0.022376736311819294
123,3.223914039,0.829296282,0.001264066,0.004509616,0.492786216,0.000501197,-0.038228593,0.425140095,0.720550061,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0027444916246290828,-0.0352821707826244
124,4.713813513,1.031080112,0.0121912,0.074266095,0.708526832,0.00038368,-0.007578404,2.024567903,1.670934257,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06328209877204957,-0.023826247998883165
125,3.172629904,0.916649191,0.007161734,0.076173196,0.553803386,0.000374759,-0.022858284,0.717549069,0.905746867,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.019901729822917498,-0.027553406187523735
126,3.56860576,0.302947476,0.010488731,0.038626956,1.111580617,0.000496046,-0.018814501,1.20471588,1.601177369,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05368405418019414,-0.01540418046786252
127,4.368932118,0.453362444,0.006684831,0.099522026,0.577478006,0.000384988,-0.084654008,1.307076495,1.232562321,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02509562945726706,-0.009899193151852616
128,4.692821659,0.928838945,0.011014851,0.001550086,1.09467111,0.000331716,-0.098092348,0.921784929,1.277232934,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04919625924671867,-0.01776877595620844
129,3.065893263,1.062629813,0.012146152,0.058401382,1.088668179,0.000345835,-0.027971985,0.879032373,0.464775688,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.043388818201039986,-0.016225580766801292
130,3.769043293,0.825510734,0.01529228,0.020860571,0.489772051,0.000490954,-0.077366462,0.413342997,0.528311648,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.029891470610966087,-0.012586392146467602
131,4.112953833,1.141030976,0.011325579,0.069235081,0.587866343,0.000449472,-0.064145503,0.365452076,0.918372525,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02841687538764483,-0.011768109467595845
132,3.407707825,0.726021594,0.014523321,0.060283933,0.875025693,0.000368252,-0.089519806,1.149173132,2.330384428,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07748213387668174,-0.01790727796836231
133,3.863226605,0.615398153,0.004641092,0.065460533,1.171399014,0.000323037,-0.077748843,0.411267258,0.468020172,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.015204197582518866,-0.014614807683681048
134,3.489041209,0.638956984,0.008492591,0.092709708,1.210240784,0.000388257,-0.06388916,0.672110387,0.637134721,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.03219095672635945,-0.013003810538576268
135,4.004696984,0.90211735,0.017139875,0.070697067,1.113450456,0.000499831,-0.035692858,1.324800874,1.513258634,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0882932637270275,-0.030035046789773753
136,3.780032605,0.514357132,0.003233143,0.047277795,0.971116751,0.000413079,-0.05014653,1.823050884,2.594063883,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.020939724899990794,-0.012462908497860928
137,4.071083099,0.532573124,0.003074763,0.014196404,0.965107804,0.000321961,-0.055495141,1.988061856,2.02679938,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.018582213392398465,-0.01127042270798556
138,4.506763416,0.350126356,0.017639724,0.008093578,0.654821749,0.000461645,-0.057947196,0.865541226,0.997336394,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05692074862092303,-0.022827780605966852
139,4.591419399,0.703184391,0.011441462,0.040830084,0.854516531,0.000304097,-0.012232548,2.285932388,1.289537995,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06126912086412051,-0.02359605654924118
140,4.049721149,0.360071513,0.01581008,0.016830478,0.840984944,0.000283849,-0.018123898,1.688968658,2.086300525,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08780126719667464,-0.03326348019766722
141,3.925051929,0.807045374,0.016027982,0.068166948,0.651077958,0.000316405,-0.005408105,1.710977556,1.687409929,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07657274933243295,-0.024618282760527185
142,4.189593651,0.72897454,0.017690072,0.093499226,0.869651449,0.000417119,-0.032473132,2.404681723,2.304989402,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.11592955465911475,-0.042288050418094664
143,4.107381981,1.032706626,0.017010466,0.074659323,0.471994525,0.000455092,-0.076844264,0.507608659,1.062384505,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04362229173621052,-0.01251141915580327
144,4.190432156,1.069089328,0.017393515,0.05859015,0.984419752,0.000392987,-0.074906378,1.3871994,1.166910461,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07990047158229564,-0.027409322312941478
145,3.993046204,0.800895753,0.014761953,0.0343988,0.537950475,0.000471811,-0.023667602,1.726440294,1.887231914,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07040451139087951,-0.022715168646931502
146,4.184509243,1.040296577,0.001806302,0.052799227,0.948371175,0.000465907,-0.052335565,2.220815548,2.878111635,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.012863577328427002,-0.01754846713063388
147,4.36919233,0.643683662,0.006537272,0.024408049,0.836254024,0.000513019,-0.043108993,0.258585314,0.220843708,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.014295042369298676,-0.011393945674252419
148,4.530871694,0.589575711,0.004944151,0.08610924,0.980337932,0.000389845,-0.028750605,1.835221454,1.982818856,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.029052602181427217,-0.010569353186174251
149,4.92371264,0.549860942,0.017237097,0.006566739,0.509742267,0.000382355,-0.005980321,1.602634442,2.032510381,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08167329897563731,-0.032559764990122184
150,3.730897401,0.547765575,0.014707475,0.039893054,0.597779159,0.000377973,-0.042371328,2.18314488,1.500141546,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07277011946662196,-0.022372359196026925
151,3.603113385,0.608029747,0.016354533,0.035255709,1.068945847,0.000387554,-0.079672413,1.431638989,1.50135375,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08431425033536173,-0.024914723363276273
152,3.11063739,0.378132227,0.014493052,0.074763595,0.531193369,0.000292879,-0.006116679,1.349411808,1.72676578,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06105653993267598,-0.012535304224262148
153,3.075469365,0.468563317,0.008184904,0.066090354,0.827506563,0.000484205,-0.035312022,1.279218446,1.902388802,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04032202601717116,-0.013000112570175824
154,3.037609304,1.006778212,0.016344472,0.075733933,0.508821896,0.000304231,-0.031157569,1.428985104,0.078620084,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04158959237237723,-0.017301695987431077
155,3.314651023,0.638602604,0.010771368,0.058470036,0.530873058,0.000419334,-0.025549058,1.302061266,1.948846931,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04733151122884389,-0.011889726231242884
156,3.436343883,0.830134324,0.01710986,0.028037454,1.037656131,0.000377355,-0.081178834,1.488978124,2.014214269,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09716452764025954,-0.025160611319235734
157,3.547524853,0.637621077,0.003830976,0.090085759,1.03313622,0.00033143,-0.020913827,2.025622103,2.184228104,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02444898885259188,-0.014610147476999956
158,3.054013873,0.508174703,0.002768459,0.019958754,1.138939475,0.000493503,-0.096932788,0.701782668,0.791442509,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.010615884025633222,-0.024694138859700544
159,4.592780029,0.642379253,0.014547315,0.048894924,0.590661568,0.000428096,-0.036112467,1.719504118,1.56284095,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.06596455943995462,-0.025884113758094292
160,4.458036457,0.354395838,0.011883853,0.016471711,0.459194589,0.000502218,-0.017551667,0.234482366,0.602528776,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.02127582579299257,-0.00921186979377789
161,3.284756208,1.190013307,0.011986081,0.058618654,0.860893284,0.000327804,-0.097016507,1.417233774,1.535795358,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.05697736838019651,-0.010603209592820028
162,3.160055176,0.949291323,0.001733569,0.093591157,0.706412878,0.000437326,-0.011289295,0.29146309,1.014549482,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.004811399493253861,-0.03931926455803941
163,4.428468018,0.994098661,0.00401699,0.046204985,1.176891336,0.000354179,-0.021189247,0.501241039,1.230111857,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.016727898806745075,-0.01265577864600258
164,4.821161134,0.696517412,0.011610118,0.005422309,0.531571123,0.000434125,-0.053648322,2.260237859,2.828816301,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07271066966578156,-0.02908097988530532
165,3.451236731,0.817620472,0.016109416,0.049676302,0.850673651,0.000287756,-0.058487827,1.827301586,1.515591519,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.08251326825508336,-0.01975754258298583
166,3.468233878,0.738256771,0.007003128,0.058740529,0.95744172,0.000501132,-0.007638165,0.358715276,0.436381098,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.019299317868941186,-0.01912868989332494
167,3.542025166,0.784790529,0.01334016,0.096318164,1.096980975,0.000325192,-0.097122616,0.343558506,0.992971195,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0480141325899793,-0.012043834879811612
168,3.616004667,0.580203695,0.01263803,0.096142854,1.071181766,0.000464029,-0.035661414,1.63447982,2.335544511,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07866432891986519,-0.02298667433998194
169,4.030717477,0.565958525,0.004183784,0.094747548,0.486242231,0.000358987,-0.071708475,0.485109337,1.007946031,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.010520854370483586,-0.014217043276984491
170,4.755435603,1.124411272,0.002266246,0.073488941,0.524218602,0.000452558,-0.076144924,0.768201996,1.949012211,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.008718204282469678,-0.01548204288142798
171,4.119948558,0.767504119,0.017329317,0.07809862,0.527718508,0.00039792,-0.021875081,2.269081406,2.384859566,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.10059936288009427,-0.03661770616685955
172,3.686822838,1.056223718,0.0139305,0.002914449,1.0862902,0.00033409,-0.070329121,2.223810674,2.349915344,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09555350359110538,-0.027727167566688797
173,3.380347965,1.033327471,0.014205805,0.035097588,0.89348694,0.000284851,-0.061796238,0.983965665,0.628554089,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.049003550427135105,-0.01169306522494203
174,3.583430961,1.035923918,0.004129978,0.085873692,1.080524206,0.000344664,-0.083125333,0.789086801,0.73767118,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.015477486972447904,-0.024431213095716716
175,4.211664878,0.323257995,0.0009432,0.067067149,0.471949668,0.000384782,-0.050265445,1.528119561,0.934847952,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0032569899995049814,-0.0111391939392513
176,3.573352881,0.810424748,0.011248174,0.081641409,1.10366109,0.000447334,-0.050800799,2.298542209,2.39165615,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.07887736717121947,-0.02058335986586495
177,3.380643528,0.930967106,0.002904124,0.015705923,1.02399844,0.000346813,-0.004852887,1.417505658,2.107645717,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.016484181011488942,-0.02577605492873605
178,4.61935234,0.352478468,0.011983413,0.038425628,0.938018075,0.000416029,-0.007439857,0.960544052,1.148702789,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.04857958465454383,-0.01951673144585735
179,3.972947074,0.428414863,0.016416437,0.07635417,1.045856609,0.000302554,-0.073189224,1.947215997,1.636561391,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.09461939506292313,-0.035014902405344286
180,4.253498238,0.973074918,0.017735576,0.003045382,1.166102872,0.000333352,-0.067112847,0.631443949,0.910234449,True,True,,-0.399188321,0.283118832,0.292096551,2.560049023,0.015159987,0.000513856,,,,,,-0.0699165124887763,-0.02404801592176047
